9.570908489726264179e-01,2.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
9.692715439610518624e-01,4.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
5.084544486501098026e-01,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.257790488486643765e-01,4.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
5.099030911507917985e-02,2.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00
7.733734683434508872e-01,5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
4.167374416197999754e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.417154946805586846e-01,9.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
3.662222334663300938e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
8.515286461359705683e-02,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
9.374299298600058394e-01,7.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
7.332321744069020264e-01,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
5.939175664788532982e-01,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.480587531279472291e-01,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
6.966447909978545905e-02,7.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00
7.422906789000449645e-01,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.628119423147733169e-01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.422868749639650376e-01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
5.499483340606025061e-01,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00
9.935349999864385717e-01,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
9.326202967115054809e-01,7.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
9.911312841750170577e-01,6.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
1.388682684157562797e-01,8.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
5.479970494757894217e-01,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
9.582046461532527371e-01,7.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
7.734738540019915343e-01,9.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
2.211579855604847156e-01,3.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
1.791861619363379621e-01,3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
3.999548298959667569e-01,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.080887635722943108e-01,5.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00
8.661940564064380954e-01,8.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00
7.824570509169703758e-01,3.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
4.776908102586674421e-01,9.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
3.608170991833867802e-01,7.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00
1.428735190086938278e-01,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.155554050879970873e-02,7.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.333045115329657859e-01,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.516181620619633019e-01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.487194821609872708e-02,4.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00
8.054763754991774993e-01,4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
2.446447878369109041e-01,8.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
9.210900939914401508e-02,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
4.458357671986383775e-01,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.535074447633747230e-01,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00
2.689395251382908913e-02,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
9.569440081148629096e-01,0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
6.008812045117462031e-02,4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
2.843076800300325946e-01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.633681205817558491e-01,4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
6.888628930859140853e-01,3.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
3.791332139009766511e-01,1.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
5.560739808667498618e-01,7.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
3.859830076129511234e-02,7.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
2.878909605571361441e-01,9.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00
6.259562621384185954e-01,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
8.799009756221770617e-01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
2.486650998264638979e-02,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.146054575639105844e-01,0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00
7.144081090788253485e-01,7.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.372358367313318173e-01,6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
1.292509263320592572e-01,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.035566690922337552e-01,3.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00
2.850152164782115971e-02,5.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
3.594293716558879526e-01,6.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00
2.458492309205173587e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.713868301239577230e-01,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.348857130970217533e-03,9.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
4.344252503770638096e-01,4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
4.393876584430941312e-01,7.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.865282190821251795e-01,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
9.442454367747951105e-01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
5.520505390868974960e-01,9.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00
5.132526051451795635e-01,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
3.721403689698657979e-01,3.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
2.265848329770955294e-01,8.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.515817070794323485e-01,9.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
7.332322833201619927e-01,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00
6.972069184524717356e-01,6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
7.681365726325379839e-01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.879633347622980732e-01,1.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
4.399013441101271571e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
3.238858996581511773e-01,1.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
5.390241791596629417e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
9.315099535138005038e-01,1.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00
4.823474932132961746e-01,4.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
7.382499034216600808e-01,3.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00
7.453054269392208608e-01,1.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
3.154578703270830564e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.743427408898104103e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
5.937188005165290328e-01,9.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
3.127525541130569131e-01,4.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00
2.845844712208955851e-01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
5.732261314051038115e-01,6.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00
1.585386987069402620e-01,2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
9.749634882385658230e-01,9.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
6.242484377804342621e-01,7.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
3.591390393944198234e-01,4.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
1.380548886798863562e-01,5.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
3.401930370063237508e-01,4.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
8.276369048297010922e-01,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00
7.679431333545942984e-01,4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
7.574134018889138176e-01,9.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
1.361967664981643678e-01,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00
5.492053551550124535e-01,5.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00
2.195740174408459255e-01,8.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
5.351717027977873631e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.170736310173170480e-02,4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00
2.194905457493767642e-02,6.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
2.089077095469593637e-01,9.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00
5.303554960884040437e-01,6.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
8.535488328197563535e-01,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
8.247081349789671112e-01,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
3.907344098535801002e-01,9.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
4.895623892947865707e-01,6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.581969250627462520e-01,1.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
2.513980916168190305e-02,7.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
9.577083442933448376e-01,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
8.632113624919562911e-01,9.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
6.755279787908637923e-01,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.042232134634170082e-01,2.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00
1.611751683249251776e-02,5.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00
5.460862281219851511e-01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
6.148487865946369313e-01,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
9.854517677600777015e-01,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.245382154071268843e-01,8.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.609137640178038398e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
1.832746111766314634e-02,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
6.134643710697373908e-02,3.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
3.758247793515741009e-01,0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00
5.816071722689504231e-01,1.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
2.364552230769273455e-01,3.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
5.976159610681488488e-01,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
8.472642910592294019e-01,3.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
3.072797863912651861e-01,9.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
7.865750715499786327e-02,7.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00
6.454837982422829690e-01,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00
4.478006206141263990e-01,8.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
4.788987743169824673e-01,3.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
9.054718956675694708e-01,5.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
4.020061066377622616e-01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.290129266801262053e-01,8.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
5.067468572483513345e-02,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.080488200271486843e-01,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
9.213429987176432467e-01,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
5.780712152140266014e-02,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.280587150192289414e-01,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.027808049816425262e-01,6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.678502017498646248e-01,7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.349757349732915168e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00
9.708524943873092505e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
1.474751524624715593e-01,5.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
1.545007403282010472e-01,7.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00
6.502129011479025333e-01,1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
5.247680127954968965e-01,8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
5.718026394141020319e-01,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
8.928105108652726329e-01,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
8.723303917223177439e-01,0.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
6.976016624403952315e-01,4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
9.349368155265245228e-01,9.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.418071297403239006e-01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
6.227218542462884532e-01,9.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
5.894878264053187156e-01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
3.046842848642591361e-01,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.576095689650297338e-01,9.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00
7.308664340987066632e-01,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
2.500441887830531229e-01,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00
1.620855542517412040e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
7.010905691392267380e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
5.379987952503050286e-01,9.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.194259549360582984e-01,1.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.601616625763800261e-01,2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
8.050362852860842855e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
3.449291741777293918e-01,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
7.900503260781505110e-01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.485969232563241871e-01,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
5.886976223897685268e-01,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
5.328516966679208711e-02,0.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
1.323470603669010259e-01,6.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
8.109278511169019099e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
3.157959924461635204e-01,4.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
9.128574520999175324e-01,8.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
6.919993442858306532e-01,8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
4.715907116561169898e-01,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.363823796019283163e-01,9.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
4.697225825262053567e-01,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.255817737863679673e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.864230169754759414e-01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.787071418849472737e-01,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
1.966371814405694085e-01,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
2.651320656272272425e-01,9.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
3.618988373267520986e-01,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
7.990147525431903208e-01,3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
2.258880189253705817e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
5.087073113099500610e-01,5.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00
5.236639397458729972e-01,6.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
9.324407406819044120e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
6.521991091326572176e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
5.595815137747361945e-02,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00
4.815788158293268229e-01,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00
3.946940941692199667e-01,5.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00
8.460078363606006180e-01,0.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
7.970483709534106342e-01,6.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
3.544292892284577334e-01,4.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
6.925626572410835680e-01,6.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00
5.618267885841490283e-01,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
1.588936392021060851e-01,6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.284888113685629163e-01,1.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
6.939265648153554178e-01,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
1.235162292898417391e-02,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
9.444584487109489723e-01,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
4.068163953775774111e-01,9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
7.451485369900306965e-01,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
3.697237763766165752e-01,6.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
3.637178218551400111e-01,9.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
2.979236723201258430e-01,7.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
3.988635054508430366e-01,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
4.972797840956574289e-01,3.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00
8.158547294506534042e-01,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
4.814172791017126141e-01,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.693527766204668605e-01,2.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
8.270081326279353773e-01,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
1.644849935716666822e-01,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00
6.946746828380925276e-01,3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
9.505911684260651695e-01,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
4.700995496618297631e-01,8.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
1.167523034682278471e-01,5.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00
1.729434996967118554e-01,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
1.042418730477177036e-01,9.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
4.286625076624533959e-01,5.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00
9.253386894687232189e-02,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.200366946749219288e-01,2.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
4.038638734417889786e-01,1.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00
1.846005057702504448e-01,7.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
3.860131507676709539e-01,3.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
3.740649595498327651e-01,8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
3.923669919376993054e-01,7.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
2.361377945362950204e-01,5.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
7.613972251985114958e-01,4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
